tag,avg_rating,num_ratings
waitress,2.8585858585858586,99
action hero,2.858490566037736,212
flashy,2.857142857142857,21
knocking on a door,2.857142857142857,42
learning the truth,2.857142857142857,21
pyramid,2.857142857142857,21
sorority,2.857142857142857,28
vampire slayer,2.857142857142857,21
stabbed in the back,2.856060606060606,132
military base,2.8552631578947367,38
actors,2.8548387096774195,186
laptop,2.8548387096774195,31
undressing,2.8544303797468356,79
shovel,2.8541666666666665,24
returning character killed off,2.853448275862069,58
villainess,2.8525641025641026,78
superhuman strength,2.8515625,64
cousin cousin relationship,2.8513513513513513,37
Slasher,2.85,20
chicken,2.85,30
horror icon,2.85,30
invulnerability,2.85,30
passenger,2.85,20
general,2.849514563106796,103
Michael Bay,2.8486238532110093,109
exploding ship,2.8482142857142856,56
dungeon,2.847826086956522,23
mad doctor,2.847826086956522,23
nipples visible through clothing,2.847457627118644,59
panties,2.8472222222222223,108
attack,2.846774193548387,62
man tied up,2.8461538461538463,26
sadomasochism,2.8452380952380953,42
man wears underwear,2.8448275862068964,29
simplistic,2.84375,96
the white house,2.84375,32
gadget,2.843137254901961,51
punishment,2.841666666666667,60
colorado,2.840909090909091,22
long haired woman,2.8404255319148937,47
body landing on a car,2.84,50
thrown through a window,2.84,50
earth viewed from space,2.8392857142857144,28
subway station,2.838235294117647,34
Hammer Film Productions,2.8372093023255816,43
Silly,2.8372093023255816,43
stabbed in the eye,2.836206896551724,58
final showdown,2.836,125
opening action scene,2.8345588235294117,136
butler,2.8333333333333335,39
chain,2.8333333333333335,21
dead woman with eyes open,2.8333333333333335,24
gender in title,2.8333333333333335,51
poop humor,2.8333333333333335,30
taking a photograph,2.8333333333333335,21
stupidity,2.83203125,128
number in title,2.8316831683168315,101
mixed martial arts,2.831081081081081,148
electrocution,2.830769230769231,130
candle,2.829113924050633,79
overlong,2.828125,32
prologue,2.827205882352941,136
jumping through a window,2.8266666666666667,75
not as good as the first,2.8255813953488373,86
bloody hand,2.825,20
billionaire,2.824561403508772,57
female doctor,2.824324324324324,37
elevator shaft,2.8225806451612905,31
latex gloves,2.8225806451612905,62
lingerie,2.8225806451612905,31
unsympathetic characters,2.8194444444444446,36
my addition to ML,2.8181818181818183,22
no character depth,2.8181818181818183,22
nasa,2.816666666666667,30
unsatisfying,2.816666666666667,30
colonel,2.816326530612245,49
horror spoof,2.814814814814815,27
obnoxious kid,2.814814814814815,27
predictable,2.813465783664459,3171
unfocused,2.8134328358208953,67
hiding in a closet,2.8125,32
night time,2.8125,32
teenage sex,2.8125,24
video store,2.8125,24
jeep,2.811111111111111,45
barking dog,2.810344827586207,29
cane,2.810344827586207,29
swimming,2.810344827586207,87
admiral,2.8095238095238093,21
implausible,2.808139534883721,86
long haired female,2.8076923076923075,39
sexy woman,2.807017543859649,57
stabbed in the throat,2.807017543859649,57
laboratory,2.8067484662576687,163
car race,2.806451612903226,31
character name as title,2.8058252427184467,103
desert eagle,2.8055555555555554,36
teen horror,2.8055555555555554,36
whipping,2.8055555555555554,36
woman wears a short skirt,2.8043478260869565,23
giant robot,2.8035714285714284,28
gatling gun,2.801470588235294,68
commercial,2.8,35
crashing through a window,2.8,40
dead woman,2.8,35
e mail,2.8,20
illegal immigration,2.8,25
lasersight,2.8,55
man on fire,2.8,25
newscast,2.8,20
porn,2.8,25
toy comes to life,2.8,30
graphics,2.7988505747126435,87
prison guard,2.7972972972972974,37
punched in the stomach,2.7972972972972974,37
guardian,2.7962962962962963,27
crucifixion,2.7954545454545454,22
heiress,2.7954545454545454,22
infiltration,2.7954545454545454,22
woman punches a man,2.7948717948717947,39
grindhouse film,2.7945205479452055,146
alien race,2.7941176470588234,34
rotorcraft,2.7941176470588234,34
bad ending,2.794,500
u.s. president,2.793103448275862,29
unrealistic,2.7923177083333335,768
Hellraiser Series,2.7916666666666665,24
assault rifle,2.7916666666666665,60
dull characters,2.7916666666666665,24
san francisco california,2.7916666666666665,36
f rated,2.79126213592233,103
whitewash,2.7903225806451615,31
burned alive,2.789719626168224,107
sequel baiting,2.7890625,64
mercedes benz,2.7884615384615383,26
based on tv series,2.788135593220339,59
Vampire Human Love,2.7857142857142856,21
camera shot of bare feet,2.7857142857142856,21
cheerleader,2.7857142857142856,35
experiment gone wrong,2.7857142857142856,42
gym,2.7857142857142856,28
male alien,2.7857142857142856,21
necrophilia,2.7857142857142856,28
open ended,2.7857142857142856,63
plot hole,2.784313725490196,51
man wears a tuxedo,2.782608695652174,23
anti villain,2.78125,32
low budget sci fi movie,2.78125,64
castration,2.7804878048780486,41
70mm blowup,2.78,25
evil clown,2.78,25
finding a dead body,2.78,25
stereotypes,2.779255319148936,188
bat,2.7777777777777777,27
cannibal,2.7777777777777777,63
sick,2.7777777777777777,45
tyrannosaurus rex,2.7777777777777777,45
homophobic,2.776315789473684,38
Chucky,2.772727272727273,22
female full rear nudity,2.772727272727273,22
force field,2.772727272727273,44
house on fire,2.772727272727273,22
one woman army,2.772727272727273,44
marvel entertainment,2.7711864406779663,59
hindi,2.7708333333333335,24
stabbed in the hand,2.7708333333333335,48
stairwell,2.7708333333333335,24
filmed in Canada,2.769230769230769,39
cheesy,2.7686733556298773,897
screaming,2.768595041322314,121
lake,2.767857142857143,84
car rollover,2.765625,32
female vampire,2.765625,32
based on young adult novel,2.7653061224489797,49
ak 47,2.764705882352941,51
janitor,2.764705882352941,34
pervert,2.763157894736842,38
subtitles,2.7621951219512195,82
disappointment,2.761904761904762,21
hard to follow,2.7615384615384615,65
loose ends,2.759259259259259,27
usa president,2.759259259259259,27
alley,2.7586206896551726,29
evil woman,2.7586206896551726,29
self-important,2.7586206896551726,29
stabbed to death,2.7586206896551726,174
style over substance,2.7567567567567566,111
dual wield,2.7565789473684212,76
insane asylum,2.7564102564102564,39
jump scares,2.7549019607843137,102
burned to death,2.753968253968254,63
ancient egypt,2.75,24
applause,2.75,42
bad characters,2.75,20
bladed weapon,2.75,42
firefighter,2.75,28
gagged,2.75,20
gross out,2.75,22
one liner,2.75,32
strange ending,2.75,20
unhistorical,2.75,20
henchman,2.7472527472527473,91
red dress,2.742424242424242,33
lieutenant,2.740740740740741,27
self-indulgent,2.740740740740741,27
high school student,2.7403846153846154,52
AFI 100 (Heroes & Villains),2.74,25
alarm clock,2.738095238095238,21
man slaps a woman,2.738095238095238,21
presidential election,2.738095238095238,21
statue of liberty new york city,2.738095238095238,21
exploding helicopter,2.7358490566037736,53
stereotyped characters,2.7346938775510203,49
biker,2.734375,32
unrealistic characters,2.734375,32
discovering a dead body,2.7333333333333334,30
drive in classic,2.730769230769231,39
low budget film,2.7302631578947367,76
coffee shop,2.7291666666666665,24
victim,2.7291666666666665,48
propaganda,2.728494623655914,372
gadget car,2.727272727272727,33
what the fuck did i just watch,2.727272727272727,22
plot holes,2.7265268915223335,1097
bad pacing,2.7261904761904763,42
female antagonist,2.725,20
female stockinged legs,2.725,20
man wears shorts,2.725,20
filmed killing,2.7241379310344827,29
pet dog,2.7241379310344827,29
video game adaptation,2.723404255319149,235
unbelievable,2.7232142857142856,56
biker gang,2.7222222222222223,27
cake,2.7222222222222223,27
disembodied head,2.7222222222222223,27
giant creature,2.7222222222222223,27
Unlikable protagonist,2.7209302325581395,43
armory,2.72,25
outdated,2.72,25
motorcycle cop,2.717391304347826,23
tourists,2.717391304347826,23
teen slasher,2.716666666666667,30
sadistic psychopath,2.7162162162162162,37
dreadlocks,2.7142857142857144,21
bigfoot,2.712121212121212,33
Canadian,2.7116788321167884,274
stan lee cameo,2.7083333333333335,36
villain not really dead cliche,2.7083333333333335,36
legs,2.706896551724138,29
meandering,2.7065217391304346,46
animal abuse,2.7051282051282053,39
scene of the crime,2.704081632653061,49
time bomb,2.704081632653061,49
stabbed in the stomach,2.7023809523809526,42
actress reprises previous role,2.7,40
directed by star,2.7,20
female objectification,2.7,20
sexualized violence,2.7,20
glowing eyes,2.6973684210526314,38
dumb science,2.6964285714285716,56
laser,2.696078431372549,102
nipples,2.696078431372549,51
evil scientist,2.6956521739130435,23
unlikable characters,2.6948051948051948,77
diamond,2.6944444444444446,36
masked hero,2.693548387096774,31
vampire hunter,2.693548387096774,31
homicidal maniac,2.6931818181818183,44
thin plot,2.6927710843373496,83
grenade launcher,2.690909090909091,55
deoxyribonucleic acid,2.6904761904761907,21
man wears a tank top,2.6904761904761907,21
uneven,2.6904761904761907,21
afternoon section,2.688679245283019,53
third part,2.6875,56
low humor,2.685185185185185,27
sappy,2.683673469387755,98
serial murder,2.683333333333333,60
cliched plot,2.6818181818181817,33
skinny dipping,2.6818181818181817,44
artifact,2.68,25
hot tub,2.68,25
warp speed,2.68,25
regeneration,2.6785714285714284,42
demonic possession,2.67816091954023,87
corny,2.676470588235294,153
shopping,2.675675675675676,37
disturbed individual,2.675,20
masked vigilante,2.675,20
missile,2.675,60
terrorist plot,2.675,40
naive,2.6742424242424243,66
murder spree,2.6724137931034484,58
news reporter,2.6724137931034484,29
overdone,2.6724137931034484,29
rampage,2.6724137931034484,87
Propaganda,2.671875,32
stripping,2.6714285714285713,35
unsubtle,2.6714285714285713,35
horror anthology,2.6710526315789473,38
part computer animation,2.669642857142857,56
Upstate New York,2.6666666666666665,27
bikers,2.6666666666666665,21
indian,2.6666666666666665,42
invisible man,2.6666666666666665,21
murderess,2.6666666666666665,27
serum,2.6666666666666665,21
title directed by female,2.6625,40
motorcycle gang,2.6607142857142856,28
Vulgar,2.6604938271604937,81
second part,2.66,100
caucasian,2.659090909090909,22
space war,2.659090909090909,22
Atlanta,2.657142857142857,35
aimless,2.65625,32
woman with long hair,2.6551724137931036,29
submachine gun,2.652173913043478,23
Tommy Wiseau,2.65,20
celebration,2.65,30
offensive,2.65,110
practical joke,2.65,20
pregnant,2.65,30
taking off shirt,2.65,20
the book was better,2.65,20
bad guy,2.6470588235294117,34
Rape Culture,2.6458333333333335,24
birthday cake,2.6458333333333335,24
bulletproof vest,2.6458333333333335,48
gorilla,2.6458333333333335,24
disfigured face,2.642857142857143,21
semiautomatic pistol,2.642857142857143,35
erotica,2.640625,32
mutilated body,2.64,25
no character development,2.6363636363636362,66
sadistic murderer,2.6363636363636362,22
origin of hero,2.635135135135135,37
unintentionally funny,2.6348684210526314,152
gadgetry,2.6333333333333333,30
monotonous,2.6333333333333333,30
woman fights a man,2.6320754716981134,53
bad physics,2.6266666666666665,75
deputy,2.625,20
not as good as I expected,2.625,24
bizzare,2.621212121212121,33
bullshit history,2.6206896551724137,29
broken mirror,2.619047619047619,21
murdered with an axe,2.619047619047619,21
toilet humor,2.6160714285714284,56
babe scientist,2.6142857142857143,35
kissing while having sex,2.6136363636363638,44
terrible ending,2.6129032258064515,31
disjointed,2.6122448979591835,49
b movie,2.611111111111111,90
transformers,2.607142857142857,28
bad science,2.606223175965665,932
costumed hero,2.606060606060606,33
slimehouse,2.604651162790698,43
cgi character in a live action movie,2.6041666666666665,24
wasted potential,2.602409638554217,166
car motorcycle chase,2.6,25
colon in title,2.6,50
mediocre acting,2.6,20
mysterious villain,2.6,20
tough cop,2.6,25
unintentional comedy,2.597902097902098,143
exploding house,2.5961538461538463,26
female soldier,2.5961538461538463,52
few funny scenes,2.5961538461538463,52
catfight,2.5945945945945947,37
unlikeable characters,2.5940959409594098,271
unnecessary confusing,2.59375,32
underwhelming,2.5925925925925926,27
religious propaganda,2.5923076923076924,65
bad accents,2.590909090909091,22
masked villain,2.590909090909091,22
weak characters,2.590909090909091,44
bikini,2.5901639344262297,61
juvenile,2.588709677419355,62
cliche,2.583994708994709,756
camera phone,2.5833333333333335,24
flat,2.5833333333333335,24
parrot,2.5833333333333335,24
riddled with cliché,2.5833333333333335,30
unrealistic action,2.5813953488372094,43
3 dimensional,2.5806451612903225,31
racist,2.5798319327731094,119
shallow,2.5767045454545454,176
unnecessary violence,2.5757575757575757,33
flat characters,2.5755813953488373,86
exploding motorcycle,2.575,20
anticlimactic,2.5701754385964914,57
long haired male,2.5694444444444446,36
human monster,2.5686274509803924,51
woman in jeopardy,2.5684931506849313,73
fortune teller,2.5681818181818183,22
poor character development,2.5681818181818183,22
world trade center manhattan new york city,2.5681818181818183,22
bachelor party,2.566666666666667,30
unbelievable plot,2.566666666666667,30
video nasty,2.566666666666667,30
childish,2.56359649122807,456
female removes her clothes,2.557142857142857,35
shallow plot,2.5545454545454547,110
heart ripped out,2.5535714285714284,28
stabbed in the face,2.5535714285714284,28
weak plot,2.552805280528053,303
not as smart as it thinks it is,2.55,30
drab,2.5483870967741935,31
brooklyn bridge,2.546875,32
exploding airplane,2.546875,32
bad effects,2.5454545454545454,22
transphobic,2.5454545454545454,22
Gross-out,2.5441176470588234,68
pretentious,2.5440647482014387,556
barefoot female,2.5434782608695654,23
punctuation in title,2.543103448275862,58
text messaging,2.5384615384615383,26
cliche characters,2.536082474226804,97
misogynist,2.532258064516129,31
human alien,2.5303030303030303,33
liberal propaganda,2.52991452991453,117
vulgar,2.5294117647058822,34
machete,2.5267857142857144,56
auschwitz,2.525,20
so bad it's almost good,2.525,20
slasher killer,2.524390243902439,41
Nostalgia Critic,2.5217391304347827,23
bazooka,2.5217391304347827,23
Overrated,2.521276595744681,94
super speed,2.52,25
timeframe 2000s,2.52,25
far fetched,2.519230769230769,26
trivial,2.519230769230769,26
Commercial,2.5185185185185186,27
stupid character choices,2.5065789473684212,76
preachy,2.503731343283582,134
MST3K,2.5,21
bad jokes,2.5,26
biased,2.5,24
commando mission,2.5,26
incomprehensible,2.5,40
kids movie,2.5,35
low fantasy,2.5,20
predictable plot,2.5,71
sadistic,2.5,37
slashing,2.5,23
so bad it's funny,2.5,57
space shuttle,2.5,25
super villain,2.5,65
obvious,2.4903846153846154,52
shaky cam,2.4876543209876543,81
canuxploitation,2.4838709677419355,31
bare midriff,2.4833333333333334,30
deeply disturbed person,2.4791666666666665,24
pointless plot,2.478723404255319,47
was there a plot to this thing?,2.4782608695652173,23
fictional city,2.477272727272727,22
no energy,2.477272727272727,22
Bad acting ,2.4761904761904763,21
carnage,2.4761904761904763,21
too slow,2.475,80
overrated,2.473002159827214,1389
silly plot,2.4716981132075473,53
roommate,2.4714285714285715,35
female agent,2.4705882352941178,34
